,valid_miles,transport_type,weight,pickup_date,origin_kma,destination_kma,predicted_rate,predicted_rate_2
2815,335.844,MKPFX,13116.3,2022-10-03 03:42:00,MJJOV,UXLVW,3.8834881628824856,3.8834881628824856
2816,126.4359,MKPFX,14070.1,2022-10-03 03:42:00,OMUOI,NPCXM,6.265073226514579,6.3752
2817,172.262,MKPFX,13823.1,2022-10-03 03:42:00,OMUOI,OXDKT,5.371043741178924,5.4504
2818,168.613,MKPFX,13528.6,2022-10-03 03:42:00,OMUOI,OXDKT,5.55240324182474,5.5671
2819,124.202,MKPFX,13119.15,2022-10-03 03:42:00,OMUOI,YFPKE,6.396522454187629,6.488
2820,115.124,MKPFX,13643.55,2022-10-03 03:42:00,OMUOI,NPCXM,6.099860103727528,5.9423
2821,359.9007,MKPFX,14317.1,2022-10-03 03:42:00,VCEUE,IAZJQ,2.36542034690211,2.1927
2822,189.261,MKPFX,16778.55,2022-10-03 03:42:00,HRQLD,RONUZ,6.243027756265971,6.2932
2823,127.94,MKPFX,19050.0,2022-10-03 03:42:00,ZSZDM,OIANS,9.258024435419047,9.258024435419047
2824,940.7414,MKPFX,18100.0,2022-10-03 03:42:00,OQOLJ,VKUUR,3.9862405766674076,3.9862405766674076
2825,243.551,MKPFX,13425.05,2022-10-03 03:42:00,VCEUE,OMSVL,3.9091737355931624,3.9091737355931624
2826,199.496,MKPFX,16385.25,2022-10-03 03:43:00,MJGXM,HHUHT,4.884149757370474,4.9007
2827,556.119,MKPFX,14051.1,2022-10-03 03:43:00,VCEUE,GKKOS,1.9997137429385838,1.9997137429385838
2828,602.31,MKPFX,14605.9,2022-10-03 03:43:00,VCEUE,GKKOS,2.3392159186745043,2.3392159186745043
2829,569.113,MKPFX,16214.25,2022-10-03 03:43:00,VCEUE,GKKOS,2.29810400978927,2.29810400978927
2830,127.94,MKPFX,19050.0,2022-10-03 04:42:00,ZSZDM,OIANS,9.258024435419047,9.258024435419047
2831,411.672,MKPFX,14201.2,2022-10-03 04:42:00,MJJOV,WPEEG,4.572010287925297,4.572010287925297
2832,785.65,GJROY,41850.0,2022-10-03 04:42:00,NTODX,VCEUE,4.757151063485634,4.5741
2833,263.0687,MKPFX,40900.0,2022-10-03 04:42:00,OKWUS,YFPKE,6.778352853052682,6.778352853052682
2834,940.7414,MKPFX,18100.0,2022-10-03 04:42:00,OQOLJ,VKUUR,3.9862405766674076,3.9862405766674076
2835,339.404,MKPFX,13381.35,2022-10-03 07:01:36,VCEUE,PKGHG,4.558296855607536,5.7561
2836,241.86,MKPFX,13870.6,2022-10-03 08:11:25,VCEUE,OMSVL,3.542754992876894,3.542754992876894
2837,229.4801,MKPFX,15022.0,2022-10-03 08:25:37,VCEUE,OMSVL,3.8978183076139494,3.8978183076139494
2838,361.1289,MKPFX,36474.9,2022-10-03 08:42:00,YXTDU,QUERU,7.562323000502798,7.562323000502798
2839,1482.2085,GJROY,40972.2,2022-10-03 08:42:00,PEXPT,DLGVW,3.018483804518382,3.018483804518382
2840,257.5062,MKPFX,19050.0,2022-10-03 08:42:00,UKWZA,TXLFD,5.319972186830259,5.319972186830259
2841,546.774,MKPFX,41850.0,2022-10-03 08:42:00,XNCMK,VCEUE,5.645267839534089,5.645267839534089
2842,546.774,MKPFX,41850.0,2022-10-03 08:42:00,XNCMK,VCEUE,5.645267839534089,5.645267839534089
2843,698.4478,KFEGT,44700.0,2022-10-03 08:42:00,MJGXM,VKUUR,3.596364666171427,3.596364666171427
2844,1793.6996,MKPFX,7774.45,2022-10-03 08:42:00,AWWEE,NTODX,4.716518256097865,4.716518256097865
2845,231.5538,MKPFX,11450.0,2022-10-03 08:42:00,VJBFX,DNDBK,5.533288747811335,5.533288747811335
2846,132.7549,MKPFX,33300.0,2022-10-03 08:42:00,HRQLD,RONUZ,9.585153478401574,9.585153478401574
2847,836.38,MKPFX,39950.0,2022-10-03 08:42:00,OQOLJ,RCDSS,2.5612845445914343,2.4807
2848,606.938,MKPFX,29265.35,2022-10-03 08:42:00,QWBPO,UOIXN,4.946044292238117,4.8407
2849,484.7677,MKPFX,10336.6,2022-10-03 08:42:00,QWBPO,UOIXN,4.753743343085611,4.753743343085611
2850,346.7109,MKPFX,26991.05,2022-10-03 08:42:00,YXTDU,GFSKU,5.928377878970368,5.928377878970368
2851,614.5208,MKPFX,21801.2,2022-10-03 08:42:00,JESUD,NKFBU,6.589422554335131,6.589422554335131
2852,1921.7439,MKPFX,9550.0,2022-10-03 08:42:00,KMMBI,PNBXA,3.688913262747746,3.574
2853,789.7173,MKPFX,37100.0,2022-10-03 08:42:00,MJJOV,PEXPT,6.564270528702574,6.564270528702574
2854,1115.3683,KFEGT,42325.0,2022-10-03 08:42:00,DKNNO,KWGZQ,3.330544382794365,3.330544382794365
2855,869.4791,KFEGT,41565.0,2022-10-03 08:42:00,RCDSS,URQTI,3.9101036551937987,3.9101036551937987
2856,1107.3138,MKPFX,38994.3,2022-10-03 08:42:00,TXLFD,HTFOW,3.660890978664935,3.660890978664935
2857,620.199,MKPFX,38994.3,2022-10-03 08:42:00,TXLFD,XYHVH,5.5022508309841704,5.5022508309841704
2858,523.0466,MKPFX,39950.0,2022-10-03 08:42:00,AQUVM,URQTI,5.734362505806142,5.5999
2859,293.9695,GJROY,37100.0,2022-10-03 08:42:00,DNDBK,EQJKI,3.535364697346944,3.535364697346944
2860,320.9454,MKPFX,40143.8,2022-10-03 08:42:00,DNDBK,IAZJQ,1.918294194136899,1.5213
2861,208.485,MKPFX,19050.0,2022-10-03 08:42:00,QGHCU,ZYKLC,7.785831316502678,7.7801
2862,208.485,MKPFX,19050.0,2022-10-03 08:42:00,QGHCU,ZYKLC,7.785831316502678,7.7801
2863,2425.475,GJROY,39950.0,2022-10-03 08:42:00,RONUZ,OQOLJ,4.174688962277245,4.174688962277245
2864,2425.475,GJROY,39950.0,2022-10-03 08:42:00,RONUZ,OQOLJ,4.174688962277245,4.174688962277245
2865,1793.6996,MKPFX,7507.5,2022-10-03 08:42:00,AWWEE,NTODX,4.716518256097865,4.716518256097865
2866,295.26,MKPFX,16050.85,2022-10-03 08:42:00,MJGXM,OMUOI,5.621627095549016,5.621627095549016
2867,789.7173,MKPFX,37100.0,2022-10-03 08:42:00,MJJOV,PEXPT,6.564270528702574,6.564270528702574
2868,231.091,MKPFX,6863.4,2022-10-03 08:42:00,VKUUR,MJJOV,6.22457878653279,5.962
2869,249.247,MKPFX,6605.0,2022-10-03 08:42:00,MJJOV,RCDSS,6.698615743349174,6.698615743349174
2870,434.6429,MKPFX,40900.0,2022-10-03 08:42:00,NUTZC,NSBMC,5.152269129365934,5.2506
2871,605.5318,MKPFX,31030.45,2022-10-03 08:42:00,QWBPO,OIANS,7.160209702088849,7.160209702088849
2872,453.947,MKPFX,20262.2,2022-10-03 08:42:00,QUERU,QWBPO,2.218413472193159,1.9833
2873,1795.6131,MKPFX,14878.55,2022-10-03 08:42:00,XNCMK,AWWEE,2.118191879678339,2.118191879678339
2874,201.454,MKPFX,16960.0,2022-10-03 08:42:00,LMLEC,NTODX,6.319379649186646,6.319379649186646
2875,1321.4211,KFEGT,44130.0,2022-10-03 08:42:00,DKNNO,OMSVL,3.3963212306937693,3.3963212306937693
2876,196.47,MKPFX,33300.0,2022-10-03 08:42:00,NUTZC,RONUZ,4.53098694438545,4.5382
2877,202.9492,MKPFX,28550.0,2022-10-03 08:42:00,QGHCU,ZSZDM,8.547144124273645,9.1888
2878,118.15,MKPFX,41850.0,2022-10-03 08:42:00,KWGZQ,VCEUE,6.746946160879315,6.8148
2879,1922.447,MKPFX,9550.0,2022-10-03 08:42:00,PNBXA,KMMBI,3.3075477636876407,3.337
2880,650.192,MKPFX,39950.0,2022-10-03 08:42:00,QGHCU,EKGTE,2.5164381755996086,2.41
2881,895.6896,MKPFX,39950.0,2022-10-03 08:42:00,ZSLFG,HRQLD,2.2384739930877124,2.2384739930877124
2882,263.2912,KFEGT,7650.0,2022-10-03 08:42:00,ZSZDM,XAYQS,6.271925778304542,6.271925778304542
2883,735.4362,MKPFX,20950.0,2022-10-03 08:42:00,QUERU,MJGXM,4.180042994392776,4.180042994392776
2884,2366.3524,MKPFX,22850.0,2022-10-03 08:42:00,HQWLT,FDBUH,3.2116605604919735,3.2116605604919735
2885,367.1542,MKPFX,41850.0,2022-10-03 08:42:00,NUTZC,AWWEE,4.059716141260267,4.059716141260267
2886,367.1542,MKPFX,41850.0,2022-10-03 08:42:00,NUTZC,AWWEE,4.059716141260267,4.059716141260267
2887,367.1542,MKPFX,41850.0,2022-10-03 08:42:00,NUTZC,AWWEE,4.059716141260267,4.059716141260267
2888,598.4207,MKPFX,20000.0,2022-10-03 08:42:00,MJGXM,GRIOF,4.10129165044529,4.10129165044529
2889,370.8833,MKPFX,38994.3,2022-10-03 08:42:00,TXLFD,OUHDS,6.369740564945532,6.369740564945532
2890,265.9879,MKPFX,38994.3,2022-10-03 08:42:00,NUTZC,RONUZ,4.815419177319353,4.5382
2891,446.1862,MKPFX,38994.3,2022-10-03 08:42:00,TXLFD,OMSVL,4.909179094693123,4.909179094693123
2892,2013.7344,MKPFX,37918.9,2022-10-03 08:42:00,JHFLR,LCILG,3.3302069683984454,3.3302069683984454
2893,542.9915,MKPFX,36804.55,2022-10-03 08:42:00,JHFLR,NPCXM,5.955796385223099,5.955796385223099
2894,244.174,MKPFX,6297.2,2022-10-03 08:42:00,MJGXM,NPCXM,5.68162427213674,5.68162427213674
2895,535.7291,MKPFX,31465.55,2022-10-03 08:42:00,TXLFD,FKQGG,4.279896123549686,4.279896123549686
2896,376.6327,MKPFX,33300.0,2022-10-03 08:42:00,NNJFK,QAHLZ,4.163357579786013,4.1952
2897,470.6167,MKPFX,10617.8,2022-10-03 08:42:00,OKWUS,CTJQI,4.31553600084131,4.31553600084131
2898,434.6429,MKPFX,40900.0,2022-10-03 08:42:00,NUTZC,NSBMC,5.152269129365934,5.2506
2899,434.6429,MKPFX,40900.0,2022-10-03 08:42:00,NUTZC,NSBMC,5.152269129365934,5.2506
2900,65.818,GJROY,7711.75,2022-10-03 08:42:00,QGHCU,XAYQS,19.9967813523518,19.9967813523518
2901,605.5318,MKPFX,33406.4,2022-10-03 08:42:00,QWBPO,OIANS,7.160209702088849,7.160209702088849
2902,389.511,MKPFX,9614.6,2022-10-03 08:42:00,NUTZC,HRQLD,4.3080852200425115,4.3080852200425115
2903,346.7109,MKPFX,26312.75,2022-10-03 08:42:00,YXTDU,GFSKU,5.928377878970368,5.928377878970368
2904,1784.1765,MKPFX,8241.85,2022-10-03 08:42:00,NTODX,WMWKO,3.1788218900060894,3.1788218900060894
2905,407.5068,MKPFX,39669.75,2022-10-03 08:42:00,JHFLR,RJGHA,7.711596199132312,7.711596199132312
2906,379.1425,MKPFX,37264.35,2022-10-03 08:42:00,NSBMC,OCJCF,5.870465066012071,5.870465066012071
2907,538.2211,MKPFX,39950.0,2022-10-03 08:42:00,RMBXT,IZYJN,5.107343554532327,4.8315
2908,538.2211,MKPFX,18853.35,2022-10-03 08:42:00,RMBXT,IZYJN,5.111821028018517,5.111821028018517
2909,452.879,MKPFX,23800.0,2022-10-03 08:42:00,VCEUE,IAZJQ,1.9767738032677356,1.98
2910,389.511,MKPFX,33794.0,2022-10-03 08:42:00,NUTZC,HRQLD,4.3080852200425115,4.3080852200425115
2911,389.511,MKPFX,33794.0,2022-10-03 08:42:00,NUTZC,HRQLD,4.3080852200425115,4.3080852200425115
2912,389.511,MKPFX,24997.0,2022-10-03 08:42:00,NUTZC,HRQLD,4.3080852200425115,4.3080852200425115
2913,145.473,GJROY,17150.0,2022-10-03 08:42:00,QGHCU,OIANS,10.43657146539444,10.5491
2914,482.8097,MKPFX,15719.3,2022-10-03 08:42:00,QWBPO,LMLEC,4.715011733371584,4.3912
2915,1557.6538,MKPFX,32350.0,2022-10-03 08:42:00,TXLFD,GLVAR,3.0091253748731064,3.0091253748731064
2916,349.817,MKPFX,15101.8,2022-10-03 08:42:00,QWBPO,NFSLJ,5.386185331075147,5.386185331075147
2917,348.482,MKPFX,38729.25,2022-10-03 08:42:00,DNDBK,IAZJQ,1.992389366705622,1.992389366705622
2918,348.482,MKPFX,38729.25,2022-10-03 08:42:00,DNDBK,IAZJQ,1.992389366705622,1.992389366705622
2919,2407.4792,KFEGT,38050.0,2022-10-03 08:42:00,AWWEE,OKWUS,5.053679900325063,5.053679900325063
2920,2407.4792,KFEGT,38050.0,2022-10-03 08:42:00,AWWEE,OKWUS,5.053679900325063,5.053679900325063
2921,298.3394,MKPFX,26931.2,2022-10-03 08:42:00,QWBPO,DRRUD,5.555033504856425,5.555033504856425
2922,209.3839,MKPFX,40879.1,2022-10-03 08:42:00,LFUHN,URQTI,5.004148409145348,4.5483
2923,520.7326,KFEGT,45365.0,2022-10-03 08:42:00,RCDSS,OMUOI,5.009670501009988,5.009670501009988
2924,806.0132,MKPFX,12933.9,2022-10-03 08:42:00,RCDSS,OKWUS,4.431406139298875,4.4587
2925,806.0132,MKPFX,12933.9,2022-10-03 08:42:00,RCDSS,OKWUS,4.431406139298875,4.4587
2926,806.0132,MKPFX,12933.9,2022-10-03 08:42:00,RCDSS,OKWUS,4.431406139298875,4.4587
2927,806.0132,MKPFX,12933.9,2022-10-03 08:42:00,RCDSS,OKWUS,4.431406139298875,4.4587
2928,244.4143,MKPFX,43333.9,2022-10-03 08:42:00,DNDBK,VCEUE,3.9348473084265985,3.9348473084265985
2929,514.3602,MKPFX,42325.0,2022-10-03 08:42:00,NPCXM,PEXPT,5.769659672616569,5.7086
2930,156.509,KFEGT,39950.0,2022-10-03 08:42:00,NMNUX,UKOGN,8.077289773484974,7.2319
2931,247.3068,MKPFX,41940.25,2022-10-03 08:42:00,DNDBK,UKWZA,4.165091465063127,4.165091465063127
2932,649.5779,MKPFX,18169.35,2022-10-03 08:42:00,DUXGP,VCEUE,5.09217062016171,5.09217062016171
2933,1743.4503,MKPFX,8753.9,2022-10-03 08:42:00,NTODX,HRQLD,2.8991839804654624,2.8991839804654624
2934,1240.6803,MKPFX,8241.85,2022-10-03 08:42:00,NTODX,URQTI,5.733306814745786,5.733306814745786
2935,641.915,MKPFX,42800.0,2022-10-03 08:42:00,IZYJN,JESUD,3.340206115813336,3.340206115813336
2936,532.712,MKPFX,40042.15,2022-10-03 08:42:00,FPZNC,OMUOI,6.038506013736999,6.038506013736999
2937,457.2934,MKPFX,12954.8,2022-10-03 08:42:00,RUEXZ,GRIOF,4.70735694925872,4.70735694925872
2938,447.2008,MKPFX,19050.0,2022-10-03 08:42:00,NSBMC,NUTZC,4.869427493099583,4.869427493099583
2939,785.5432,MKPFX,37100.0,2022-10-03 08:42:00,PEXPT,MJJOV,3.5191145424347052,3.535
2940,785.5432,MKPFX,37100.0,2022-10-03 08:42:00,PEXPT,MJJOV,3.5191145424347052,3.535
2941,785.5432,MKPFX,37100.0,2022-10-03 08:42:00,PEXPT,MJJOV,3.5191145424347052,3.535
2942,518.917,MKPFX,41861.4,2022-10-03 08:42:00,FKQGG,DNDBK,4.778487558525666,4.778487558525666
2943,253.0562,MKPFX,40856.3,2022-10-03 08:42:00,FKQGG,MJGXM,4.52698646075071,4.52698646075071
2944,68.488,MKPFX,41850.0,2022-10-03 08:42:00,XAYQS,QGHCU,11.912191955805902,12.197
2945,391.2198,MKPFX,38994.3,2022-10-03 08:42:00,JHFLR,NHDWT,5.215281354864371,5.215281354864371
2946,396.987,MKPFX,39950.0,2022-10-03 08:42:00,QUERU,YFPKE,2.9425904695135934,2.873
2947,1752.7507,MKPFX,8241.85,2022-10-03 08:42:00,NTODX,AWWEE,2.779738819849443,2.779738819849443
2948,618.5703,MKPFX,41166.0,2022-10-03 08:42:00,LFUHN,VRVHM,2.304790620080365,2.304790620080365
2949,523.0555,MKPFX,42449.45,2022-10-03 08:42:00,LFUHN,FKQGG,2.5029106149636187,2.495
2950,577.568,MKPFX,41868.05,2022-10-03 08:42:00,LFUHN,VJBFX,2.285735103715053,2.285735103715053
2951,630.0602,MKPFX,42494.1,2022-10-03 08:42:00,LFUHN,VJBFX,2.386779341386507,2.386779341386507
2952,655.354,MKPFX,40861.05,2022-10-03 08:42:00,LFUHN,VRVHM,1.991862063218413,1.991862063218413
2953,217.474,MKPFX,23800.0,2022-10-03 08:42:00,ZYKLC,QGHCU,5.244765522822578,5.244765522822578
2954,135.238,MKPFX,41069.1,2022-10-03 08:42:00,NFSLJ,NTODX,5.517148881145892,5.517148881145892
2955,194.4052,MKPFX,41254.35,2022-10-03 08:42:00,NFSLJ,JESUD,4.650000438802088,4.650000438802088
2956,162.027,MKPFX,41069.1,2022-10-03 08:42:00,NFSLJ,JESUD,4.192257885508227,3.9935
2957,142.3936,MKPFX,41069.1,2022-10-03 08:42:00,NFSLJ,NTODX,5.038440342785951,5.038440342785951
2958,1921.7439,MKPFX,9550.0,2022-10-03 08:42:00,KMMBI,PNBXA,3.688913262747746,3.574
2959,1922.447,MKPFX,9550.0,2022-10-03 08:42:00,PNBXA,KMMBI,3.3075477636876407,3.337
2960,458.486,MKPFX,39149.15,2022-10-03 08:42:00,FPZNC,RCDSS,3.4257107966034965,3.4257107966034965
2961,239.101,MKPFX,35200.0,2022-10-03 08:42:00,DKNNO,QUERU,6.815179279053778,6.815179279053778
2962,162.0181,MKPFX,41308.5,2022-10-03 08:42:00,FPZNC,SQSHO,8.813837039729897,8.9858
2963,412.8557,KFEGT,39950.0,2022-10-03 08:42:00,RCDSS,AQUVM,6.28142001547029,6.28142001547029
2964,395.474,MKPFX,9486.35,2022-10-03 08:42:00,GRIOF,OQOLJ,8.411665558244348,8.411665558244348
2965,911.941,MKPFX,17338.1,2022-10-03 08:42:00,OMSVL,MJGXM,3.3743334125748774,2.9565
2966,317.599,GJROY,14300.0,2022-10-03 08:42:00,PEXPT,PNBXA,6.631894972629868,6.631894972629868
2967,239.101,MKPFX,35200.0,2022-10-03 08:42:00,DKNNO,QUERU,6.815179279053778,6.815179279053778
2968,236.342,MKPFX,14002.65,2022-10-03 08:42:15,VCEUE,OMSVL,3.853015052353646,3.7334
2969,201.098,MKPFX,13879.15,2022-10-03 08:46:27,VCEUE,OMSVL,4.0312744128669955,4.1866
2970,544.905,MKPFX,8239.95,2022-10-03 09:42:00,CBZDP,NTODX,3.5023425900406684,3.5107
2971,162.116,MKPFX,19839.45,2022-10-03 10:42:00,FPZNC,NTODX,5.207489686235673,5.207489686235673
2972,254.409,MKPFX,24629.35,2022-10-03 10:42:00,NTQBJ,NTODX,4.028738911287228,4.028738911287228
2973,84.5792,MKPFX,20095.0,2022-10-03 10:42:00,CTJQI,QWBPO,11.653663885932545,11.653663885932545
2974,544.905,MKPFX,6605.0,2022-10-03 10:42:00,CBZDP,NTODX,3.5023425900406684,3.5107
2975,132.924,MKPFX,13173.3,2022-10-03 10:42:00,GFKMC,NTODX,5.547007491040146,5.4617
2976,137.552,MKPFX,16790.9,2022-10-03 10:57:00,CFBLH,NTODX,8.473192469071877,8.473192469071877
2977,1743.913,MKPFX,16034.5108,2022-10-03 11:12:00,XNCMK,HRQLD,2.645588505798391,2.645588505798391
2978,162.116,MKPFX,22368.35,2022-10-03 11:42:00,FPZNC,NTODX,5.384685580397508,5.384685580397508
2979,107.737,MKPFX,10574.1,2022-10-03 11:42:00,GFKMC,NTODX,6.905769201251415,6.905769201251415
2980,604.357,MKPFX,12954.8,2022-10-03 11:42:00,NMNUX,QWBPO,5.696109926802196,5.696109926802196
2981,1613.706,MKPFX,29367.95,2022-10-03 11:42:00,EQJKI,OQOLJ,4.580954187141121,4.580954187141121
2982,604.357,MKPFX,9809.35,2022-10-03 11:42:00,NMNUX,QWBPO,5.696109926802196,5.696109926802196
2983,93.1588,MKPFX,23245.2,2022-10-03 11:42:00,PEXPT,QUERU,7.9481942940714525,7.7442
2984,73.116,MKPFX,152050.0,2022-10-03 12:12:00,OQOLJ,OQOLJ,14.085903996126845,14.085903996126845
2985,297.307,MKPFX,6787.1815,2022-10-03 12:42:00,HRQLD,KMMBI,6.650465132522805,6.650465132522805
2986,753.8236,MKPFX,17300.1,2022-10-03 12:42:00,QGHCU,MJGXM,3.9031630115873375,3.9031630115873375
2987,146.363,MKPFX,20857.85,2022-10-03 12:42:00,RJGHA,QUERU,6.810182772842964,6.810182772842964
2988,108.894,MKPFX,15498.9,2022-10-03 12:42:00,OKWUS,QUERU,6.859798737408683,6.8667
2989,80.859,MKPFX,42228.1,2022-10-03 12:42:00,QGHCU,QUERU,7.834096288050121,7.9056
2990,544.905,MKPFX,5064.1,2022-10-03 12:42:00,CBZDP,NTODX,3.5023425900406684,3.5107
2991,286.8762,MKPFX,9596.55,2022-10-03 12:42:00,BQMUZ,NTODX,4.345969993698056,4.345969993698056
2992,106.224,MKPFX,24602.75,2022-10-03 12:42:00,OQOLJ,QUERU,9.638251470917307,9.638251470917307
2993,137.552,MKPFX,15071.4,2022-10-03 12:57:00,CFBLH,NTODX,8.43243290118173,8.43243290118173
2994,162.116,MKPFX,4841.8,2022-10-03 13:42:00,FPZNC,NTODX,5.404298178395109,5.404298178395109
2995,156.242,MKPFX,9329.6,2022-10-03 13:42:00,NHDWT,NTODX,5.5983634239023115,5.5983634239023115
2996,146.363,MKPFX,28933.8,2022-10-03 13:42:00,RJGHA,QUERU,6.810182772842964,6.810182772842964
2997,332.284,MKPFX,15186.35,2022-10-03 13:42:00,VCEUE,PKGHG,4.4111878491615375,4.409
2998,306.919,MKPFX,13697.7,2022-10-03 13:42:00,VCEUE,OUHDS,4.8180401296594235,4.8180401296594235
2999,335.755,MKPFX,13084.0,2022-10-03 13:42:00,MJJOV,UXLVW,4.536755766202621,4.536755766202621
3000,319.913,MKPFX,10651.05,2022-10-03 13:42:00,MJJOV,UXLVW,3.7973074302866587,3.7973074302866587
3001,277.816,MKPFX,14014.05,2022-10-03 13:42:00,MJJOV,UOIXN,3.968939635506509,3.9832
3002,347.681,MKPFX,9883.45,2022-10-03 13:42:00,MJJOV,UXLVW,3.4814011618345004,3.4815
3003,182.3724,MKPFX,15042.9,2022-10-03 13:42:00,NUTZC,FDBUH,5.484857788979856,5.484857788979856
3004,107.737,MKPFX,11176.4,2022-10-03 13:42:00,GFKMC,NTODX,6.082220771335849,6.082220771335849
3005,106.224,MKPFX,20041.8,2022-10-03 13:42:00,OQOLJ,QUERU,9.638251470917307,9.638251470917307
3006,238.1398,MKPFX,8637.05,2022-10-03 13:42:00,JLSPJ,NTODX,6.48897316061677,6.48897316061677
3007,107.737,MKPFX,11578.25,2022-10-03 13:42:00,GFKMC,NTODX,6.510586011449712,6.510586011449712
3008,70.268,MKPFX,11701.75,2022-10-03 13:42:00,QGHCU,QUERU,9.292383539286643,9.064
3009,68.132,MKPFX,37686.15,2022-10-03 13:42:00,QGHCU,QUERU,9.732904044026554,9.34
3010,34.846,MKPFX,17254.5,2022-10-03 13:42:00,OQOLJ,QUERU,17.859337430766995,17.7777
3011,293.2842,MKPFX,10104.8,2022-10-03 13:42:00,RMBXT,QWBPO,6.872897808881472,6.872897808881472
3012,467.1101,MKPFX,37576.9,2022-10-03 13:42:00,QGHCU,QWBPO,3.5550410230098617,3.5550410230098617
3013,27.4056,MKPFX,5559.6201,2022-10-03 13:42:00,NTODX,RMBXT,26.295826988757845,26.295826988757845
3014,207.684,MKPFX,14193.6,2022-10-03 13:42:00,NUTZC,FDBUH,5.619277643295571,5.635
3015,266.5575,MKPFX,25770.3,2022-10-03 14:12:00,YXTDU,NTODX,4.3296673782159125,4.2684
3016,156.242,MKPFX,9470.2,2022-10-03 14:12:00,NHDWT,NTODX,5.5406675230265945,5.5406675230265945
3017,34.846,MKPFX,5486.85,2022-10-03 14:42:00,OQOLJ,QUERU,18.286277034624483,18.286277034624483
3018,304.249,MKPFX,18716.55,2022-10-03 14:42:00,LHDSM,QUERU,3.812304502552683,3.812304502552683
3019,132.924,MKPFX,15497.95,2022-10-03 14:42:00,GFKMC,NTODX,5.700102456573419,5.700102456573419
3020,83.44,MKPFX,8011.95,2022-10-03 14:42:00,OQOLJ,QUERU,7.660551118162662,7.660551118162662
3021,195.2685,MKPFX,29310.0,2022-10-03 14:42:00,IZYJN,QUERU,6.846836184858908,6.846836184858908
3022,146.363,MKPFX,35964.75,2022-10-03 14:42:00,RJGHA,QUERU,6.810182772842964,6.810182772842964
3023,164.341,MKPFX,13725.25,2022-10-03 14:42:00,FPZNC,NTODX,5.683957696219069,5.683957696219069
3024,137.552,MKPFX,12322.1,2022-10-03 14:57:00,CFBLH,NTODX,8.43243290118173,8.43243290118173
3025,73.116,MKPFX,152050.0,2022-10-03 15:12:00,OQOLJ,OQOLJ,14.085903996126845,14.085903996126845
3026,411.583,MKPFX,41850.0,2022-10-03 15:42:00,JESUD,XNCMK,5.655387196809516,5.655387196809516
3027,411.583,MKPFX,41850.0,2022-10-03 15:42:00,JESUD,XNCMK,5.655387196809516,5.655387196809516
3028,604.357,MKPFX,11977.25,2022-10-03 15:42:00,NMNUX,QWBPO,5.808848828393045,5.9415
3029,1248.8415,MKPFX,22773.705,2022-10-03 15:42:00,HRQLD,UKWZA,7.4220030954894565,7.4220030954894565
3030,70.268,MKPFX,10421.15,2022-10-03 15:42:00,QGHCU,QUERU,9.717610918057394,9.717610918057394
3031,162.116,MKPFX,24967.55,2022-10-03 15:42:00,FPZNC,NTODX,5.316309900997435,4.9892
3032,156.42,MKPFX,31278.4,2022-10-03 15:42:00,NHDWT,NTODX,5.902095026975303,5.902095026975303
3033,198.25,MKPFX,6550.85,2022-10-03 15:42:00,FPZNC,NTODX,5.625726945311719,5.625726945311719
3034,156.242,MKPFX,9118.7,2022-10-03 15:42:00,NHDWT,NTODX,5.41842062676514,5.41842062676514
3035,233.405,MKPFX,19748.25,2022-10-03 15:42:00,HRQLD,NSBMC,5.506428450185916,5.5653
3036,905.5686,MKPFX,12078.9,2022-10-03 15:42:00,AWWEE,ZSLFG,6.845858906035418,6.845858906035418
3037,302.469,MKPFX,14017.85,2022-10-03 16:04:30,MJJOV,UXLVW,3.815292879078372,3.815292879078372
3038,304.694,MKPFX,38110.8,2022-10-03 16:12:00,NUTZC,AWWEE,4.16915785483029,4.16915785483029
3039,161.671,MKPFX,30999.1,2022-10-03 16:12:00,FPZNC,NTODX,6.0333709099044865,6.0333709099044865
3040,285.737,MKPFX,15827.6,2022-10-03 16:12:00,HRQLD,KMMBI,5.246407047577431,5.4067
3041,335.2121,MKPFX,30974.4,2022-10-03 16:12:00,PEXPT,JHFLR,6.981581891794843,6.981581891794843
3042,370.287,MKPFX,10959.8,2022-10-03 16:42:00,YXTDU,NTODX,3.970115408334061,3.7389
3043,313.3982,MKPFX,15166.875,2022-10-03 16:42:00,QGHCU,PNBXA,5.192466633245845,5.192466633245845
3044,197.449,MKPFX,9292.55,2022-10-03 16:42:00,FPZNC,NTODX,5.302358794213574,5.302358794213574
3045,370.287,MKPFX,7225.35,2022-10-03 16:42:00,YXTDU,NTODX,3.970115408334061,3.7389
3046,156.242,MKPFX,8696.9,2022-10-03 16:42:00,NHDWT,NTODX,5.99169197391436,5.99169197391436
3047,132.924,MKPFX,15558.75,2022-10-03 16:42:00,GFKMC,NTODX,5.700102456573419,5.700102456573419
3048,304.249,MKPFX,17633.55,2022-10-03 16:42:00,LHDSM,QUERU,3.812304502552683,3.812304502552683
3049,146.363,MKPFX,25887.15,2022-10-03 16:42:00,RJGHA,QUERU,6.810182772842964,6.810182772842964
3050,77.299,MKPFX,7321.3,2022-10-03 16:42:00,OQOLJ,QUERU,8.33943536989601,8.2603
3051,156.42,MKPFX,30832.85,2022-10-03 16:42:00,NHDWT,NTODX,5.902095026975303,5.902095026975303
